Time	Cell_type	Mean	Min	Max	Std
34.750000	1	1.564711	0.629987	2.892161	0.342785
35.000000	0	0.044463	0.000557	1.047280	0.077253
35.000000	1	1.606466	0.670579	3.230104	0.351109
35.250000	0	0.041926	0.000241	1.142094	0.083451
35.250000	1	1.531881	0.225640	2.242070	0.301896
35.500000	0	0.037567	0.000611	0.541879	0.061256
35.500000	1	1.524527	0.827959	2.267621	0.247751
35.750000	0	0.040432	0.000293	0.435801	0.059402
35.750000	1	1.558441	0.694758	3.202531	0.380130
36.000000	0	0.039409	0.000263	0.818925	0.064905
36.000000	1	1.470766	0.341221	2.490619	0.307435
36.250000	0	0.044587	0.000293	0.690384	0.074870
36.250000	1	1.511037	0.486038	2.610628	0.319388
36.500000	0	0.043119	0.000184	1.041168	0.073706
36.500000	1	1.491994	0.482430	2.468548	0.311005
36.750000	0	0.043113	0.000191	1.026532	0.070141
36.750000	1	1.559168	0.347186	3.255874	0.385135
37.000000	0	0.042820	0.000389	0.766819	0.069653
37.000000	1	1.567120	0.714191	3.511565	0.326947
37.250000	0	0.042184	0.000477	1.497188	0.084106
37.250000	1	1.563894	1.049729	3.303033	0.314196
37.500000	0	0.035868	0.000176	0.331159	0.049495
37.500000	1	1.576481	0.690669	3.041530	0.309934
37.750000	0	0.041056	0.000156	0.445762	0.060563
37.750000	1	1.554171	0.597122	2.554857	0.311577
38.000000	0	0.037204	0.000354	0.588054	0.054870
38.000000	1	1.553184	0.663995	3.961030	0.335954
38.250000	0	0.037926	0.000497	0.731830	0.062134
38.250000	1	1.563415	0.055341	2.848426	0.332137
38.500000	0	0.038577	0.000332	1.177216	0.079348
38.500000	1	1.542570	0.649578	3.579520	0.344856
38.750000	0	0.040161	0.000545	0.532606	0.060305
38.750000	1	1.553765	0.556698	2.509497	0.320975
39.000000	0	0.037148	0.000209	0.353395	0.050960
39.000000	1	1.554983	0.626915	4.578484	0.422439
39.250000	0	0.037248	0.000209	0.646199	0.056226
39.250000	1	1.513309	0.627888	2.827458	0.297564
39.500000	0	0.038314	0.000049	0.766918	0.059321
39.500000	1	1.538688	0.570183	2.832092	0.304068
39.750000	0	0.038503	0.000553	0.726818	0.063653
39.750000	1	1.551552	0.593818	2.798096	0.343771
40.000000	0	0.041083	0.000354	0.861453	0.073614
40.000000	1	1.591658	0.492036	7.175673	0.729201
40.250000	0	0.045082	0.000325	1.730022	0.096156
40.250000	1	1.568142	0.691876	3.795783	0.374014
40.500000	0	0.044058	0.000225	3.806887	0.153194
40.500000	1	1.559030	0.591413	3.866347	0.371739
40.750000	0	0.043242	0.000152	0.925513	0.077012
40.750000	1	1.529727	0.415559	2.653999	0.317426
41.000000	0	0.039949	0.000099	0.356075	0.055077
41.000000	1	1.531263	0.517017	2.853110	0.314015
41.250000	0	0.042100	0.000094	0.576431	0.065971
41.250000	1	1.502819	0.774746	2.416841	0.278303
41.500000	0	0.040482	0.000139	0.788665	0.070267
41.500000	1	1.551781	0.254268	2.881016	0.384298
41.750000	0	0.043054	0.000214	0.628158	0.071583
41.750000	1	1.588936	0.401698	2.783732	0.353965
42.000000	0	0.038721	0.000309	0.558023	0.060244
42.000000	1	1.521767	0.634695	2.175392	0.237043
42.250000	0	0.038309	0.000464	0.568089	0.054514
42.250000	1	1.546853	0.220841	3.174125	0.320670
42.500000	0	0.040785	0.000558	0.439438	0.062678
42.500000	1	1.688735	0.674060	8.103126	0.962122
42.750000	0	0.040401	0.000632	0.616405	0.067053
42.750000	1	1.531181	0.298754	2.617096	0.346376
43.000000	0	0.041200	0.000197	0.638470	0.061984
43.000000	1	1.539796	0.866526	2.749061	0.300778
43.250000	0	0.041098	0.000192	0.564185	0.067689
43.250000	1	1.485676	0.960989	2.428464	0.237206
43.500000	0	0.040211	0.000097	0.490968	0.063217
43.500000	1	1.519005	0.658458	2.958011	0.314592
43.750000	0	0.043284	0.000034	0.904366	0.079450
43.750000	1	1.544078	0.573915	3.209587	0.332596
44.000000	0	0.041128	0.000320	1.488762	0.083159
44.000000	1	1.544993	0.580027	3.077064	0.338160
44.250000	0	0.038598	0.000691	0.512839	0.064941
44.250000	1	1.567693	0.730731	2.323464	0.303371
44.500000	0	0.039503	0.000184	0.903250	0.067618
44.500000	1	1.516534	0.227749	2.659036	0.286417
44.750000	0	0.041038	0.000388	0.727839	0.071061
44.750000	1	1.604034	0.510901	3.652017	0.429692
45.000000	0	0.041179	0.000163	0.763875	0.068922
45.000000	1	1.525819	0.698734	3.078685	0.309775
45.250000	0	0.040250	0.000310	0.589869	0.068144
45.250000	1	1.507595	0.564783	2.428999	0.304674
45.500000	0	0.043011	0.000393	1.152735	0.082487
45.500000	1	1.506073	0.637473	2.462853	0.334237
45.750000	0	0.044191	0.000358	1.494959	0.093871
45.750000	1	1.534068	0.638493	3.116246	0.368852
46.000000	0	0.040560	0.000419	0.599693	0.064582
46.000000	1	1.486054	0.054985	2.322411	0.307915
46.250000	0	0.042541	0.000222	1.108772	0.076834
46.250000	1	1.528480	0.473654	2.541776	0.333974
46.500000	0	0.041695	0.000378	1.687245	0.088212
46.500000	1	1.556867	0.502530	3.938555	0.379520
46.750000	0	0.042508	0.000251	1.399713	0.088756
46.750000	1	1.558059	0.297772	3.086610	0.322096
47.000000	0	0.039852	0.000302	0.995276	0.073184
47.000000	1	1.510449	0.944830	2.763131	0.254170
47.250000	0	0.038838	0.000277	0.429586	0.054597
47.250000	1	1.484046	0.712944	2.161069	0.227090
47.500000	0	0.038908	0.000469	0.529247	0.056202
47.500000	1	1.496977	0.731051	2.507373	0.285644
47.750000	0	0.041640	0.000466	0.774371	0.069180
47.750000	1	1.578120	0.368104	3.481964	0.380139
48.000000	0	0.041536	0.000415	0.804265	0.070445
48.000000	1	1.606133	0.379347	4.368428	0.438355
48.250000	0	0.035357	0.000264	2.000997	0.087350
48.250000	1	1.525170	0.344387	2.570300	0.274216
48.500000	0	0.033140	0.000234	0.813005	0.059065
48.500000	1	1.495875	0.581438	2.080805	0.249072
48.750000	0	0.039766	0.000348	1.079693	0.069443
48.750000	1	1.524423	0.539141	2.656433	0.327977
49.000000	0	0.037127	0.000523	0.353091	0.050417
49.000000	1	1.539006	0.287541	2.660053	0.311932
49.250000	0	0.038239	0.000712	0.824381	0.065967
49.250000	1	1.549115	0.633631	3.004522	0.287813
49.500000	0	0.033238	0.000575	0.487651	0.051069
49.500000	1	1.531967	0.849996	2.406546	0.271354
49.750000	0	0.036764	0.000267	1.059884	0.067425
49.750000	1	1.541397	0.524503	2.898191	0.341133
50.000000	0	0.035327	0.000163	0.673999	0.057884
50.000000	1	1.541824	0.415267	2.823643	0.326168
50.250000	0	0.038669	0.000228	0.925672	0.067521
50.250000	1	1.488496	0.442262	2.217094	0.254541
50.500000	0	0.038778	0.000344	0.539180	0.062003
50.500000	1	1.520279	0.719703	2.587487	0.264286
50.750000	0	0.038297	0.000321	0.669162	0.060646
50.750000	1	1.538515	0.120762	2.685148	0.320454
51.000000	0	0.038098	0.000179	0.778363	0.065307
51.000000	1	1.537105	0.750055	2.427839	0.297008
51.250000	0	0.040965	0.000262	0.944895	0.080734
51.250000	1	1.597686	0.529192	3.034687	0.387917
51.500000	0	0.039134	0.000396	0.987074	0.063808
51.500000	1	1.511384	0.446925	2.455898	0.305700
51.750000	0	0.037263	0.000473	0.447786	0.056088
51.750000	1	1.558829	0.832908	2.989958	0.310301
52.000000	0	0.040604	0.000424	0.743582	0.072342
52.000000	1	1.466716	0.727553	2.337310	0.249366
52.250000	0	0.045610	0.000295	1.368269	0.099395
52.250000	1	1.578770	0.276357	2.881016	0.335384
52.500000	0	0.039818	0.000430	1.294405	0.074184
52.500000	1	1.491331	0.202180	2.525668	0.319293
52.750000	0	0.044270	0.000232	0.734877	0.079703
52.750000	1	1.503728	0.243626	2.660994	0.314082
53.000000	0	0.043840	0.000340	0.783158	0.075052
53.000000	1	1.544706	0.211407	3.058918	0.350730
53.250000	0	0.047012	0.000285	1.903337	0.116042
53.250000	1	1.546400	0.590980	3.651072	0.372599
53.500000	0	0.046898	0.000568	1.433125	0.104912
53.500000	1	1.566406	0.470721	3.521761	0.469136
53.750000	0	0.039048	0.000255	0.630695	0.062813
53.750000	1	1.517206	0.516527	2.409217	0.263298
